date,open,high,low,close,volume
2019-01-02,6830.598914513221,6872.76310534355,6535.449578700921,6577.61376953125,213976
2019-01-03,6577.613373940679,6619.77756223517,6198.135679290254,6219.2177734375,374448
2019-01-04,6113.806998697916,6408.956302083333,6092.724905598958,6324.6279296875,354488
2019-01-07,6408.955078125,6493.283434416118,6303.544632761102,6408.955078125,265420
2019-01-08,6493.285387870593,6809.516819098057,6387.8749107947715,6577.61376953125,400138
2019-01-09,6556.530181420972,7104.664537424012,6556.530181420972,6936.0078125,470884
2019-01-10,7083.582075639204,7589.552223899147,6978.17162808505,7420.8955078125,1105390
2019-01-11,7505.223830289127,7737.126813809297,7378.73129382358,7610.63427734375,512620
2019-01-14,7610.63427734375,7758.208903220221,7484.141740878203,7610.63427734375,366350
2019-01-15,7610.633676071797,7800.3724657799585,7568.4695005810945,7652.7978515625,311098
2019-01-16,7716.04534079039,7737.127431885446,7547.388612029944,7568.470703125,277730
2019-01-17,7568.471376569083,7694.96393439475,7420.896725772472,7505.22509765625,270814
2019-01-18,7441.9781565546655,7631.716976410167,7441.9781565546655,7568.470703125,175310
2019-01-21,7673.880642361111,7673.880642361111,7399.8134765625,7399.8134765625,276188
2019-01-22,7399.814763592846,7463.061043623555,7231.1580168442915,7294.404296875,262520
2019-01-23,7231.15747281385,7399.814206873649,7231.15747281385,7315.48583984375,154308
2019-01-24,7336.568231301229,7800.374268912227,6999.254749402323,7716.0458984375,441446
2019-01-25,7631.716976410167,7716.04534079039,7441.9781565546655,7568.470703125,331302
2019-01-28,7568.4717424275495,7631.718024397695,7484.143366467354,7547.3896484375,243970
2019-01-29,7505.224910248041,8137.68768358355,7484.142817803524,8074.44140625,905086
2019-01-30,8137.6881875,8158.77028125,7863.62096875,7905.78515625,411510
2019-01-31,7926.867063492064,8074.441716269841,7842.538690476191,7969.03125,296682
2019-02-01,8032.274630373624,8179.8492298818,7884.700030865447,8137.68505859375,406898
2019-02-07,8095.523684210527,8116.605777138158,7969.031126644737,8011.1953125,340746
2019-02-08,8074.441345214844,8222.015991210938,7990.112976074219,8095.5234375,311362
2019-02-11,8158.772325373555,8306.347018597366,8053.361830213689,8200.9365234375,441346
2019-02-12,8200.9365234375,8243.100721501447,8011.197632149743,8200.9365234375,296622
2019-02-13,8200.9365234375,8264.182820533419,8116.608127309609,8200.9365234375,169854
2019-02-14,8222.014032302057,8496.081166712125,8095.5215087281795,8453.9169921875,389766
2019-02-15,8517.163253974439,8622.573690286004,8369.588643138248,8453.9169921875,361242
2019-02-18,8475.000855700804,8791.232230913522,8432.836672339108,8517.1650390625,386960
2019-02-19,8538.24701017934,8580.411192945658,8369.590279114069,8559.3291015625,194454
