date,open,high,low,close,volume
2019-03-05,14726.46537684187,15811.065936511075,14437.238560930082,15232.6123046875,15729448
2019-03-06,15521.840167849345,16775.156454694323,15353.124513850982,16558.236328125,5836084
2019-03-07,16943.871157924106,17450.018091517857,16678.746573660716,16871.564453125,4048408
2019-03-08,16871.56512652003,17064.383013680257,16293.111465039341,16847.462890625,1871364
2019-03-11,16775.156995122834,16943.87265455654,15931.578697954299,16678.748046875,1562276
2019-03-12,16726.952334449405,16992.07693917411,16076.191941034227,16196.703125,1327760
2019-03-13,16172.599186197916,16196.701420454545,15401.327689985796,15907.474609375,1793068
2019-03-14,16148.497405133929,17040.28009765625,15931.577290736608,16871.564453125,2775960
2019-03-15,16895.665704381398,17160.790273209062,16003.88306377924,16485.927734375,1904828
2019-03-18,16389.519288553995,16654.643865280603,15859.270135100778,16293.1103515625,1585676
2019-03-19,16461.827751568948,17522.326171875,16317.214330618122,17522.326171875,3809972
2019-03-20,17642.838333771007,17835.656239058124,16967.975665266105,17208.998046875,2361084
2019-03-21,17401.812986943492,17956.164370184077,17233.097348565923,17594.630859375,2518848
2019-03-22,17618.734439265914,17715.14338284603,16485.92935219957,16847.462890625,1656000
2019-03-25,16510.030832715132,16582.33753709199,15907.47496290801,16244.90625,1737172
2019-03-26,16365.419175512445,16654.64602397511,16052.090089677891,16461.828125,752784
2019-03-27,16702.849343417554,17112.587350398935,16413.622514960105,16992.076171875,1170100
2019-03-28,16702.849840255592,16702.849840255592,14991.5910543131,15088.0,3336616
2019-03-29,15087.999351089402,15232.612763400164,13810.58087567768,14726.4658203125,3031136
2019-04-01,14485.442867084874,14871.078617290128,14389.03392953356,14678.2607421875,816848
2019-04-02,14822.874854835303,14871.07932590794,14099.807788745777,14268.5234375,956728
2019-04-03,14654.159114157119,14943.385938778642,14485.44346646123,14726.4658203125,1140856
2019-04-04,14798.771914126643,14846.9763829023,14533.64733586053,14678.2607421875,527488
2019-04-05,14244.42240588297,14557.751494337248,14244.42240588297,14364.93359375,919796
2019-04-08,14461.340735728347,15353.123414431595,14413.136266609252,15304.9189453125,1428808
2019-04-09,15377.2266619647,15907.475857204861,15353.12442581742,15618.2490234375,1277860
2019-04-10,15618.248395015107,16052.088628209971,15497.737219127644,15955.6796875,720584
2019-04-11,16100.293575093283,16148.498046875,15618.24885727612,16148.498046875,624004
2019-04-12,16124.39471768466,16317.212591737689,15859.270140861743,15907.474609375,497580
2019-04-15,15811.066118935838,15907.475058685446,15112.101305751174,15401.328125,737348
2019-04-16,15377.226837060703,15377.226837060703,14919.284345047923,15088.0,522716
2019-04-17,15184.408203125,15473.635026041668,14991.590321180556,15184.408203125,362868
2019-04-18,15232.612673611111,15497.737261284723,15063.897026909723,15184.408203125,346604
2019-04-19,15112.102400214751,15425.431477093207,15088.000163531793,15256.7158203125,319792
2019-04-22,15256.714589389536,15545.94140625,15208.510119912791,15545.94140625,444420
2019-04-23,15666.452709311425,15666.452709311425,15304.919185250392,15401.328125,415480
2019-04-24,15545.94179874402,15594.146269437799,14871.0792090311,15112.1015625,540124
2019-04-25,15208.51050388756,15208.51050388756,14798.77250299043,15112.1015625,361772
2019-04-26,15015.693192915483,15112.10213797433,14750.568594003653,14846.9775390625,267696
2019-04-29,14846.975772471911,15063.89587304374,14774.6690722813,15015.69140625,278004
2019-04-30,15136.204611895162,15136.204611895162,14750.568825604838,14943.38671875,314160
2019-05-02,14895.180836217824,15521.838929650936,14822.874133129388,15449.5322265625,585424
2019-05-03,15449.53293991673,15883.373178479134,15449.53293991673,15738.759765625,742008
2019-05-07,15425.430900621117,15570.04431531444,15184.408542798912,15521.83984375,328852
2019-05-08,15280.818056995458,15304.920293678417,14991.591216799961,15256.7158203125,434020
2019-05-09,15087.99750026664,15232.610894837884,13834.68141398251,14123.908203125,1341448
2019-05-10,14148.012627449683,14389.034989075742,13473.150014896717,14220.3193359375,535644
2019-05-13,14051.603236114179,14099.807706907022,13328.53617422151,13641.865234375,623344
2019-05-14,13256.228515625,13690.06872159091,12870.592776988637,13256.228515625,758272
2019-05-15,13424.945542571504,14244.421572100107,13328.536597921082,14220.3193359375,530584
2019-05-16,14220.319166756004,14389.034817887006,13810.581156866423,14051.603515625,387544
2019-05-17,14051.602673100491,14268.522782976828,13424.944577902184,13521.353515625,507424
2019-05-20,13593.659337314471,13762.374967387523,12918.796817022263,12991.103515625,550300
2019-05-21,13015.206175386236,13135.71734367685,12629.570436856273,12870.5927734375,450520
2019-05-22,13208.025693021402,13786.47937300774,13087.514509690915,13232.1279296875,949376
2019-05-23,13400.843680120752,13617.763811633497,13256.230259112253,13473.150390625,541920
2019-05-24,13352.63715431416,13738.272884402655,13256.228221792035,13617.76171875,348192
2019-05-27,13786.479085010595,14630.057350701802,13497.252251059323,14220.3193359375,693360
2019-05-28,14461.34132179054,14461.34132179054,14075.70555320946,14268.5234375,422836
2019-05-29,14268.521177030458,14581.850189363897,13955.192164697019,14244.4189453125,451844
2019-05-30,14509.5457419371,15473.63516000601,14509.5457419371,15039.794921875,1905420
2019-05-31,14871.079189747074,15087.999307587792,14292.625542171822,14413.13671875,1010208
2019-06-03,14389.035275957662,15088.000138608872,14075.706199596774,14943.38671875,1004804
2019-06-04,14943.385537790698,15666.45257994186,14871.078833575582,15545.94140625,1669152
2019-06-05,15136.204235071045,15786.964608234926,15063.897526941724,15690.5556640625,2595944
2019-06-07,15521.839913712687,16244.906990438432,15521.839913712687,16148.498046875,1172936
2019-06-10,16341.315204098593,16510.030847798727,15329.021341897795,15859.2705078125,1530632
