date,open,high,low,close,volume
2021-01-04,272.6405026545051,272.85879089842234,263.13510791657234,266.8459777832031,15106100
2021-01-05,266.2010125852026,270.27899621280795,266.1216185352488,268.8601379394531,9871600
2021-01-06,259.9599985721144,265.66522754841077,257.98550292903553,261.2597961425781,24354100
2021-01-07,263.82960827148605,269.4951398375126,262.71833380809295,266.6474914550781,15789800
2021-01-08,266.2208617666856,266.85589308419407,261.13080051963345,265.48663330078125,18528300
2021-01-11,258.45182112764303,261.4185302363456,253.90746567716673,254.84014892578125,30412300
2021-01-12,254.63179023434895,257.6977267357879,248.3510761020939,249.13491821289062,26383500
2021-01-13,249.59133795314094,251.97264457383557,247.25962990122798,249.68063354492188,19528900
2021-01-14,251.42689680924394,253.04420967167786,242.70534673766312,243.72732543945312,29739400
2021-01-15,245.96976602555998,251.88336623941407,245.23553758953017,249.40283203125,24942900
2021-01-19,254.899706732813,260.15845778432646,250.7522605182706,259.0670166015625,28028500
2021-01-20,266.83596923879514,268.21516053791925,261.54748460794593,265.39727783203125,25199900
2021-01-21,267.16345410838227,271.46965766775173,265.40721658830023,270.7453308105469,20838700
2021-01-22,269.89200790055463,276.3016987289684,269.88207607581967,272.36260986328125,21954000
2021-01-25,275.9743295382134,277.9190598870613,269.3959479461869,275.8453369140625,19087000
2021-01-26,275.9743526399479,283.16790247551756,275.64690513892987,279.8538818359375,19373600
2021-01-27,280.3300786005515,281.2429283426131,266.03227844946406,270.02099609375,35346200
2021-01-28,275.02176987618066,284.55695871630996,262.6389630097755,262.9366149902344,37758800
2021-01-29,263.23424158830284,264.48444034559407,252.8656282026834,256.3185119628906,30389500
2021-02-01,257.49924684689097,262.11306402911066,252.92515696458904,259.9698791503906,22914300
2021-02-02,261.944331812063,266.7565727517214,261.22000514528577,265.0003356933594,17320800
2021-02-03,263.55175174887563,267.1038931262707,261.78561288501646,264.57373046875,14223400
2021-02-04,264.93097902725805,266.07201868018495,261.9444062212849,264.4150085449219,16060000
2021-02-05,264.7225857955426,267.0741575464519,263.60140982277744,266.0124816894531,12454400
2021-02-08,266.6574199342827,267.75876255758504,262.93661872589735,264.5043029785156,13755200
2021-02-09,264.3653866856333,271.2612831266557,263.6807568981955,267.3519592285156,14613400
2021-02-10,270.32864423366914,271.6681085520547,265.63546236597006,269.7531433105469,14687200
2021-02-11,269.7729577824533,271.44977083147216,266.39940747425163,268.2846374511719,12828600
2021-02-12,268.4136016809876,269.0684662649887,266.2505833847128,268.3937683105469,9097600
2021-02-16,268.6914008718187,274.44625727947283,267.94724075461835,271.83673095703125,15417200
2021-02-17,269.12797548099434,271.83672919078657,267.4808974653651,271.4398498535156,12763200
2021-02-18,267.4710411411446,269.8325144750873,263.95859633855946,267.2924499511719,15249100
2021-02-19,267.7587369051026,268.16554809850663,258.12435171092875,259.52337646484375,25622600
2021-02-22,255.94150511244536,261.0216337980358,255.52476208560068,258.3029479980469,17434900
2021-02-23,257.4794524604842,265.3774649515965,252.97480897112868,263.7899169921875,21924600
2021-02-24,260.2873594540459,264.3058423791856,256.3780660416674,262.251953125,15736100
