date,open,high,low,close,volume
2018-01-02,112533.42571592808,114402.75172449832,111411.83011078594,111785.6953125,731763
2018-01-03,111411.81083887043,112907.27138704319,111411.81083887043,112533.40625,450874
2018-01-04,112533.41347589591,112907.2786369454,109168.62702645051,109542.4921875,931558
2018-01-05,109168.65992030202,111411.8515625,108794.79464660236,111411.8515625,463695
2018-01-08,111037.94003518211,112907.26562499999,110290.20979925495,112907.265625,482619
2018-01-09,112907.29497950821,114028.890625,111785.6993340164,114028.890625,465845
2018-01-10,114028.88690715433,118141.40413987137,113655.02170418005,116272.078125,793679
2018-01-11,116645.94133064516,117019.80652721775,114028.8849546371,115898.2109375,476891
2018-01-12,114776.60359172078,116645.92938311689,114776.60359172078,115150.46875,424738
2018-01-15,115150.48054435484,115898.2109375,112907.28936491936,115898.2109375,315592
2018-01-16,114776.61936313291,118141.40625,114402.75415348102,118141.40625,440542
2018-01-17,117393.6816468254,118889.14255952381,116645.95119047619,117767.546875,363034
2018-01-18,117767.53692036291,118141.40211693548,115150.48054435484,115898.2109375,324686
2018-01-19,115898.17780671296,121132.2890625,115524.31271701389,121132.2890625,637243
2018-01-22,121506.1953125,122627.79096153846,118515.27358173077,121506.1953125,582519
2018-01-23,121880.02290372671,125244.8088121118,120384.5625,120384.5625,727921
2018-01-24,120010.71820087859,121132.31369808306,116645.93170926516,117019.796875,653451
2018-01-25,116272.08980678234,118889.14649053628,115150.4940851735,118515.28125,776214
2018-01-26,115898.21670081968,116272.08191598361,111411.83411885246,114028.890625,1058626
2018-01-29,114402.7249696602,116272.05054105987,113654.99474110032,115524.3203125,504827
2018-01-30,115898.20713141026,118141.3982371795,115524.34194711539,116645.9375,458611
2018-01-31,117393.63816550926,121132.2890625,115524.31271701389,121132.2890625,926031
2018-02-01,120758.44908489096,121132.31425233645,118515.25808021807,120010.71875,478000
2018-02-02,120384.59966346153,122627.79096153846,120010.73444711538,121506.1953125,813167
2018-02-05,121506.19717963837,121880.06240172956,118889.14062500001,118889.140625,670474
2018-02-06,118141.4121031746,120384.60347222221,114776.62504960317,117767.546875,690538
2018-02-07,117767.546875,120010.73824404762,116645.95119047619,117767.546875,552642
2018-02-08,118515.23699534162,122253.88800465838,117019.77659161491,120384.5625,883512
2018-02-09,117019.80652721775,118515.26731350807,115524.34574092743,115898.2109375,721962
2018-02-12,116272.06422483767,117019.79454139611,114776.60359172078,115150.46875,554120
2018-02-13,115150.4862704918,116272.08191598361,113655.02540983607,114028.890625,528608
2018-02-14,113654.99474110032,115898.18542677994,113654.99474110032,115524.3203125,265716
2018-02-19,117019.80652721775,117393.67172379032,115524.34574092743,115898.2109375,265257
2018-02-20,115898.22857288273,116645.95907980455,114028.90230557817,114776.6328125,218792
2018-02-21,114028.90393066406,120384.61333007814,114028.90393066406,119636.8828125,537567
2018-02-22,118889.14057523885,119263.00579717357,116645.94924363057,117393.6796875,339005
2018-02-23,118515.27540290881,119263.0058470912,117767.54495872642,118889.140625,275917
2018-02-26,118889.10209627329,121132.29270186335,117767.50679347826,120384.5625,513314
2018-02-27,120010.69739906832,121132.29270186335,119636.83229813665,120384.5625,273491
2018-02-28,118889.11953366872,121880.04077979876,118141.38922213622,120758.4453125,496851
2018-03-02,118141.3982371795,118889.12860576923,115524.34194711539,116645.9375,591106
2018-03-05,116272.08392054737,117393.67958537581,114028.89259089052,114402.7578125,410894
2018-03-06,115524.35357782643,118141.41013136943,115524.35357782643,117393.6796875,375611
