date,open,high,low,close,volume
2022-01-04,20998.256322409572,21127.645694241804,19537.990481436413,19815.255859375,4126802
2022-01-05,19704.35164146169,19704.35164146169,19131.33608051389,19316.1796875,1846710
2022-01-06,18743.163917423703,19427.086014223103,18558.3203125,18558.3203125,3099157
2022-01-07,18650.740911963854,19186.786952376042,18558.319115463335,19001.943359375,1683867
2022-01-10,18613.772711848134,18761.648734267033,17966.82009195794,18170.1484375,2261421
2022-01-11,18170.14763559891,18650.741368455354,17652.584424655746,17726.521484375,2212176
2022-01-12,18114.69448893945,19038.9144276357,17948.335620626764,19020.4296875,2776006
2022-01-13,19279.209990292693,19279.209990292693,18650.742112912034,19038.9140625,1714645
2022-01-14,18539.83378428203,18872.551482467556,18410.442514735387,18743.162109375,1177207
2022-01-17,18761.646065474266,19205.270276718074,18706.191853785036,18780.12890625,1008040
2022-01-18,18872.554116253705,19205.273757326482,18484.382149895973,18613.7734375,1100029
2022-01-19,18262.568880934454,18521.349530336873,18114.69286952297,18428.927734375,994413
2022-01-20,18262.566328150664,18946.48828125,18262.566328150664,18946.48828125,1139855
2022-01-21,18613.769643104253,18743.16090433202,17929.84765625,17929.84765625,2338747
2022-01-24,16913.20784210678,17818.94297129273,15804.145328137725,16007.474609375,7947401
2022-01-25,15878.08325711612,16506.55299179216,15785.661460423074,15915.052734375,3389179
2022-01-26,15915.053008667634,16395.64673904524,11312.441195730145,11515.76953125,15033479
2022-01-27,12310.59765625,13438.144879063306,11977.879005697743,12310.59765625,19790636
2022-01-28,12070.301145007841,12421.503595590159,10757.909347105278,12051.81640625,10295482
2022-02-03,12587.863309270602,13530.566962831468,12199.691383962083,13068.45703125,6052567
2022-02-04,13031.487559728013,13401.174719673996,12717.252715192322,13308.7529296875,3343203
2022-02-07,12606.34765625,12865.128299598005,11737.581087725268,12606.34765625,9919591
2022-02-08,12384.53473160659,13234.816571627805,12255.144408479757,12550.89453125,4942955
2022-02-09,12828.160705876902,13918.73946929173,12754.223644743923,13475.1142578125,6078460
2022-02-10,13622.989549383863,13659.95808055029,12939.067455782866,13031.4892578125,3294681
2022-02-11,12920.582367978626,14140.551449419267,12661.801708558596,13530.5673828125,6991921
2022-02-14,13308.753971448923,13733.895376537754,12976.035311808117,13160.87890625,3314719
2022-02-15,13345.723708791886,13770.864173932128,12957.55177361447,13438.1455078125,3141441
2022-02-16,13992.676932705397,14399.33362530926,13715.411523144841,13937.224609375,3597891
2022-02-17,13992.675559250656,14676.597594284529,13493.598060674167,13955.70703125,5004818
2022-02-18,13641.472847204735,14103.581808508929,13622.988109461756,14066.61328125,1777645
2022-02-21,13826.316769444484,13918.738563962794,13419.660114982276,13807.83203125,1978968
2022-02-22,13382.69281720545,13974.193115085944,13364.208077311507,13696.9267578125,1835479
2022-02-23,13863.285297606397,14011.160358481104,13641.473180407864,13807.83203125,1609289
2022-02-24,13567.53505315222,13715.410112689544,13216.331668222692,13234.81640625,2217576
2022-02-25,13696.926146937658,15489.911700506982,13604.504348044182,15027.8017578125,7847579
2022-02-28,14935.380016143696,16081.412033622588,14824.473477755748,15988.990234375,5198547
2022-03-02,15896.568000726034,17560.16223817624,15822.629994412187,17264.412109375,5852785
2022-03-03,17578.64880305561,17874.398962582305,16968.663743446607,17560.1640625,3370569
2022-03-04,17449.257515620695,17874.398962582305,17375.32044985261,17560.1640625,2534649
2022-03-07,17005.629690471913,17393.801618941587,16525.035964578703,16968.662109375,3171358
2022-03-08,16414.129168322033,16839.270567607055,16173.833257409648,16210.802734375,3441556
2022-03-10,16987.145341296473,17837.42618145919,16839.26934066374,17042.59765625,3515736
2022-03-11,17190.47561485135,17245.92793612081,16377.162259871184,16562.005859375,2191709
2022-03-14,16247.77033438054,16247.77033438054,15397.489431244458,15822.6298828125,3102528
2022-03-15,15508.395298484635,16118.379353241146,15415.973500740529,15711.7236328125,1838004
2022-03-16,16099.896109865138,16617.457405759866,16099.896109865138,16358.6767578125,2175450
2022-03-17,17061.085802889746,17412.28829283938,16820.78796501045,16876.2421875,2864338
2022-03-18,17116.538128924916,17282.898899939188,16783.82037980513,16876.2421875,1454724
2022-03-21,17282.89544610794,17430.769550286674,17005.628181978314,17042.59765625,1754384
2022-03-22,17190.476363381822,17190.476363381822,16839.27199186859,17005.630859375,890822
2022-03-23,17467.73964997497,17541.676704711586,16876.239419173908,17301.37890625,2095559
2022-03-24,17098.052663151262,17098.052663151262,16783.81966818455,17005.630859375,1432263
2022-03-25,17135.020092345847,17338.34841560803,16894.724189870405,16913.20703125,1668036
2022-03-28,16876.242354338247,16876.242354338247,16377.163829270306,16580.4921875,1175514
2022-03-29,16913.208180188885,17264.412533524148,16765.334060382393,16857.755859375,1929732
